time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3794276_c,3794276_p,3794276_r,3794276_s,379427_h,600167_h,600169_c,600169_h,600169_r,600169_s,600172_c,600172_h,600172_r,600172_s
2023-06-04 20:35:00,28.9,25.0,31.6,27.1,30.025,27.566666666666663,28.1,"[27.3, 27.3, 28.1]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 20:40:00,28.9,25.0,31.6,27.1,30.025,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,,26.7,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 20:45:00,28.9,25.0,31.5,27.1,29.950000000000003,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.7,26.6,21.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 20:50:00,28.9,25.0,31.5,27.1,30.0,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 20:55:00,28.8,25.0,31.5,27.1,30.0,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.7,26.5,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 21:00:00,28.8,25.0,31.4,27.1,29.975,27.566666666666663,28.1,"[27.3, 27.3, 28.1]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-04 21:05:00,28.8,25.0,31.5,27.1,30.0,27.566666666666663,28.1,"[27.3, 27.3, 28.1]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 21:10:00,28.8,25.0,,,,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,,,1.0,,26.0,25.0,1.0,,25.0,21.0
2023-06-04 21:15:00,28.9,25.0,31.6,27.1,30.025,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 21:20:00,28.9,25.0,31.6,27.1,30.025,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.7,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 21:25:00,28.9,25.0,31.6,27.1,30.025,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 21:30:00,28.9,25.0,31.6,27.1,30.025,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 21:35:00,28.8,25.0,31.5,27.1,30.0,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 21:40:00,28.8,25.0,31.5,27.1,30.0,27.566666666666663,28.1,"[27.3, 27.3, 28.1]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 21:45:00,28.8,25.0,31.5,27.1,30.0,27.53333333333333,28.1,"[27.2, 27.3, 28.1]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 21:50:00,28.8,25.0,31.6,27.1,30.025,27.5,28.0,"[27.2, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 21:55:00,28.8,25.0,31.6,27.1,29.975,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.8,26.6,21.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 22:00:00,28.8,,31.6,27.1,30.025,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 22:05:00,28.8,25.0,31.5,27.1,30.0,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,,26.5,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 22:10:00,28.8,25.0,31.6,27.1,30.025,27.46666666666667,28.0,"[27.2, 27.2, 28.0]",1.0,3.8,26.5,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 22:15:00,28.8,25.0,31.5,27.1,29.950000000000003,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.5,21.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 22:20:00,28.8,25.0,31.4,27.1,29.925000000000004,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-04 22:25:00,28.8,25.0,31.5,27.1,30.0,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 22:30:00,28.8,25.0,31.5,27.1,30.0,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 22:35:00,28.8,25.0,31.5,27.1,30.0,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.7,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 22:40:00,28.8,25.0,31.5,27.1,30.0,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.7,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 22:45:00,28.8,25.0,31.5,27.1,29.950000000000003,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,,26.7,21.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 22:50:00,28.8,25.0,31.5,27.0,29.975,27.5,28.0,"[27.3, 27.2, 28.0]",1.0,3.8,26.7,21.0,30.7,27.0,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 22:55:00,28.8,25.0,31.5,27.0,29.975,27.46666666666667,28.0,"[27.2, 27.2, 28.0]",1.0,3.8,26.7,21.0,30.7,27.0,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 23:00:00,28.8,25.0,31.5,27.1,30.0,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.8,26.6,21.0,30.7,27.1,1.0,30.7,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 23:05:00,28.8,25.0,31.4,27.0,29.9,27.5,28.0,"[27.2, 27.3, 28.0]",1.0,,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-04 23:10:00,28.8,25.0,31.4,27.0,29.9,27.5,28.0,"[27.3, 27.2, 28.0]",1.0,3.8,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-04 23:15:00,28.7,25.0,31.4,27.0,29.9,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-04 23:20:00,28.7,25.0,31.4,27.0,29.9,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-04 23:25:00,28.7,25.0,31.4,27.0,29.9,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.8,26.7,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-04 23:30:00,28.8,25.0,31.5,27.0,29.925,27.5,28.0,"[27.3, 27.2, 28.0]",1.0,3.7,26.7,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-04 23:35:00,28.8,25.0,31.6,27.0,29.950000000000003,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,,26.5,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 23:40:00,28.8,25.0,31.6,27.0,29.950000000000003,27.433333333333334,27.9,"[27.2, 27.2, 27.9]",1.0,3.75,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-04 23:45:00,28.8,25.0,31.6,27.0,29.950000000000003,27.433333333333334,27.9,"[27.2, 27.2, 27.9]",1.0,,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.6,24.0,21.0
2023-06-04 23:50:00,28.8,25.0,31.4,27.0,29.9,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.75,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-04 23:55:00,28.7,25.0,31.5,27.0,29.925,27.46666666666667,28.0,"[27.2, 27.2, 28.0]",1.0,3.7,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-05 00:00:00,28.8,25.0,31.5,27.0,29.925,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.7,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-05 00:05:00,28.7,25.0,31.5,27.0,29.925,27.46666666666667,28.0,"[27.2, 27.2, 28.0]",1.0,3.7,26.5,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 00:10:00,28.8,25.0,31.5,27.0,29.925,27.433333333333334,27.9,"[27.2, 27.2, 27.9]",1.0,,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 00:15:00,28.7,25.0,31.5,27.0,29.925,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.8,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-05 00:20:00,28.7,25.0,31.4,27.0,29.9,27.53333333333333,28.0,"[27.3, 27.3, 28.0]",1.0,3.7,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,25.0,21.0
2023-06-05 00:25:00,28.7,25.0,31.3,27.0,29.875,27.433333333333334,27.9,"[27.2, 27.2, 27.9]",1.0,3.7,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.3,24.0,21.0
2023-06-05 00:30:00,28.7,25.0,31.3,27.0,29.875,27.46666666666667,28.0,"[27.2, 27.2, 28.0]",1.0,3.7,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.3,25.0,21.0
2023-06-05 00:35:00,28.8,25.0,31.4,27.0,29.9,27.433333333333334,27.9,"[27.2, 27.2, 27.9]",1.0,3.7,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 00:40:00,28.7,25.0,31.4,27.0,29.9,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.8,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 00:45:00,28.7,25.0,31.4,27.0,29.9,27.433333333333334,27.9,"[27.2, 27.2, 27.9]",1.0,3.7,26.5,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 00:50:00,28.7,25.0,31.5,27.0,29.925,27.433333333333334,27.9,"[27.2, 27.2, 27.9]",1.0,,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 00:55:00,28.8,25.0,31.5,27.0,29.925,27.433333333333334,27.9,"[27.2, 27.2, 27.9]",1.0,3.7,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 01:00:00,28.8,25.0,31.4,27.0,29.9,27.46666666666667,27.9,"[27.2, 27.3, 27.9]",1.0,3.7,26.6,21.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 01:05:00,28.8,25.0,31.3,27.1,29.9,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.6,21.0,30.6,27.1,1.0,30.6,27.0,25.0,1.0,31.3,26.0,26.0
2023-06-05 01:10:00,28.8,25.0,31.3,27.4,30.025,27.7,28.1,"[27.6, 27.4, 28.1]",1.0,,26.8,21.0,30.7,27.4,1.0,30.7,27.0,26.0,1.0,31.3,25.0,26.0
2023-06-05 01:15:00,28.8,25.0,31.3,27.6,30.075,27.866666666666664,28.2,"[27.7, 27.7, 28.2]",1.0,3.7,26.8,26.0,30.7,27.6,1.0,30.7,27.0,25.0,1.0,31.3,27.0,26.0
2023-06-05 01:20:00,28.8,25.0,31.5,27.7,30.15,27.866666666666664,28.2,"[27.7, 27.7, 28.2]",1.0,3.7,26.8,26.0,30.7,27.7,1.0,30.7,26.0,25.0,1.0,31.5,26.0,26.0
2023-06-05 01:25:00,28.8,25.0,31.5,27.7,30.2,27.9,28.3,"[27.7, 27.7, 28.3]",1.0,3.7,26.7,26.0,30.8,27.7,1.0,30.8,26.0,25.0,1.0,31.5,26.0,25.0
2023-06-05 01:30:00,28.8,25.0,31.5,27.6,30.175,27.8,28.2,"[27.6, 27.6, 28.2]",1.0,3.7,26.7,25.0,30.8,27.6,1.0,30.8,25.0,25.0,1.0,31.5,25.0,25.0
2023-06-05 01:35:00,28.8,25.0,31.5,27.6,30.125,27.76666666666667,28.1,"[27.6, 27.6, 28.1]",1.0,3.7,26.4,25.0,30.7,27.6,1.0,30.7,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-05 01:40:00,28.8,25.0,31.5,27.3,30.05,27.633333333333336,28.1,"[27.4, 27.4, 28.1]",1.0,3.7,26.4,25.0,30.7,27.3,1.0,30.7,26.0,25.0,1.0,31.5,25.0,25.0
2023-06-05 01:45:00,28.8,25.0,31.6,27.3,30.075000000000003,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.4,25.0,30.7,27.3,1.0,30.7,26.0,25.0,1.0,31.6,25.0,25.0
2023-06-05 01:50:00,28.8,25.0,31.6,27.2,30.05,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,,26.3,25.0,30.7,27.2,1.0,30.7,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-05 01:55:00,28.8,25.0,31.6,27.2,30.0,27.6,28.0,"[27.4, 27.4, 28.0]",1.0,3.7,26.3,24.0,30.6,27.2,1.0,30.6,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-05 02:00:00,28.8,25.0,31.6,27.1,29.975,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,24.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-05 02:05:00,28.7,25.0,31.6,27.1,29.975,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,24.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-05 02:10:00,28.7,25.0,31.6,27.1,29.975,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,24.0,30.6,27.1,1.0,30.6,26.0,25.0,1.0,31.6,25.0,24.0
2023-06-05 02:15:00,28.7,25.0,31.5,27.0,29.925,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,24.0,30.6,27.0,1.0,30.6,26.0,25.0,1.0,31.5,25.0,24.0
2023-06-05 02:20:00,28.7,25.0,31.4,27.1,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,24.0,30.5,27.1,1.0,30.5,26.0,25.0,1.0,31.4,25.0,23.0
2023-06-05 02:25:00,28.7,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.3,23.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,23.0
2023-06-05 02:30:00,28.7,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.8,26.2,23.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,23.0
2023-06-05 02:35:00,28.8,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,23.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,23.0
2023-06-05 02:40:00,28.7,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,22.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-05 02:45:00,28.7,25.0,31.5,27.0,29.875,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.7,26.2,22.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-05 02:50:00,28.7,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,22.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,22.0
2023-06-05 02:55:00,28.7,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,22.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,24.0,22.0
2023-06-05 03:00:00,28.7,25.0,31.4,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,22.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.4,24.0,22.0
2023-06-05 03:05:00,28.7,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-05 03:10:00,28.7,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-05 03:15:00,28.7,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-05 03:20:00,28.7,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-05 03:25:00,28.7,25.0,31.6,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-05 03:30:00,28.8,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,24.0,21.0
2023-06-05 03:35:00,28.8,25.0,31.7,27.0,29.925,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.7,24.0,21.0
2023-06-05 03:40:00,28.7,25.0,31.7,27.0,29.925,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.7,25.0,21.0
2023-06-05 03:45:00,28.7,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,24.0,21.0
2023-06-05 03:50:00,28.7,25.0,31.6,27.0,29.9,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.3,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.6,24.0,21.0
2023-06-05 03:55:00,28.7,,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 04:10:00,28.7,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 04:15:00,28.7,25.0,31.5,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.5,27.0,1.0,30.5,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 04:20:00,28.7,25.0,31.6,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.6,24.0,21.0
2023-06-05 04:25:00,28.7,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 04:30:00,28.7,25.0,31.5,27.0,29.825,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,25.0,21.0
2023-06-05 04:35:00,28.7,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 04:40:00,28.7,25.0,31.4,27.0,29.8,27.53333333333333,27.9,"[27.4, 27.3, 27.9]",1.0,3.7,26.3,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 04:45:00,28.7,25.0,31.4,27.0,29.8,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,,26.3,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 04:50:00,28.7,,31.5,27.0,29.825,27.53333333333333,27.9,"[27.3, 27.4, 27.9]",1.0,3.8,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 04:55:00,28.7,25.0,31.5,26.9,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.75,26.2,21.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 05:10:00,28.7,25.0,31.4,27.0,29.8,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.75,26.1,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 05:15:00,28.7,25.0,31.6,26.9,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.6,24.0,21.0
2023-06-05 05:20:00,28.7,25.0,31.6,27.0,29.85,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.6,25.0,21.0
2023-06-05 05:25:00,28.7,25.0,31.7,27.0,29.875,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.7,24.0,21.0
2023-06-05 05:30:00,28.6,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 05:35:00,28.7,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 05:40:00,28.7,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 05:45:00,28.7,25.0,31.6,27.0,29.85,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.6,24.0,21.0
2023-06-05 05:50:00,28.7,25.0,31.5,27.0,29.825,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 05:55:00,28.7,25.0,31.5,27.0,29.825,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 06:00:00,28.7,25.0,31.5,27.0,29.825,27.46666666666667,27.8,"[27.3, 27.3, 27.8]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 06:05:00,28.7,25.0,31.5,26.9,29.8,27.5,27.8,"[27.3, 27.4, 27.8]",1.0,3.7,26.2,21.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 06:10:00,28.7,25.0,31.5,26.9,29.8,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.7,26.2,21.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 06:15:00,28.7,25.0,31.5,26.9,29.8,27.5,27.9,"[27.3, 27.3, 27.9]",1.0,3.7,26.3,21.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 06:20:00,28.7,25.0,31.4,26.9,29.775,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.7,26.2,21.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 06:25:00,28.7,25.0,31.4,26.9,29.775,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,26.9,1.0,30.4,26.0,25.0,1.0,31.4,24.0,21.0
2023-06-05 06:30:00,28.7,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 06:35:00,28.6,25.0,31.5,27.0,29.825,27.566666666666663,27.9,"[27.4, 27.4, 27.9]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.5,24.0,21.0
2023-06-05 06:40:00,28.7,25.0,31.4,27.0,29.8,27.53333333333333,27.8,"[27.4, 27.4, 27.8]",1.0,3.7,26.2,21.0,30.4,27.0,1.0,30.4,26.0,25.0,1.0,31.4,24.0,21.0
